restaurant_name,place_id,rating,review_count,price_level,latitude,longitude,matched_sfa_name,hygiene_grade,avg_sentiment,total_reviews,is_michelin,michelin_award
mee na mi,ChIJ15-ks0UT2jERAMBgh97vt5Q,4.7,79,,1.4699116,103.736985,qiu lian ban mee pte ltd,B,0.64108,5,FALSE,
spizecottage restaurant,ChIJ7bNUuQsT2jER2XZTpYEpbw0,5,9,,1.4842957,103.7497551,misaki japanese restaurant pte. ltd.,A,0.89836,5,FALSE,
pedas kdo catering,ChIJr06K9URt2jERIMDzltgiZrE,4,72,,1.490312,103.7431498,chilli api catering pte. ltd.,A,0.4397,5,FALSE,
nasi ayam zidd,ChIJv7Cob0Nt2jERpvfEH0v1eC8,5,1,,1.4848211,103.7496809,kampong ria nasi padang pte ltd,B,0,0,FALSE,
restoran az catering,ChIJ6Zy7UUht2jER58_J_yw3Ai4,4.3,35,,1.4847175,103.7498701,iss catering services pte. ltd.,A,0.40436,5,FALSE,
the melting pot eatery,ChIJ9cMU7X1t2jERF5aBWpJJ18A,1.5,2,,1.4904361,103.7433081,the coffee bean & tea leaf (singapore) pte ltd,A,0.27055,2,FALSE,
kaara saaram claypot johor - jln susur,ChIJNxP3JwBt2jERNN7BZh9Pn1I,4.1,521,,1.484815,103.7498657,,Unknown,0.57664,5,FALSE,
virunthu sapadu,ChIJa3gstGFt2jERMnOZGRvOZ_k,,,,1.4847339,103.7499261,,Unknown,0,,FALSE,
suka thai restaurant,ChIJuROHikRt2jERzA-V1z-DJFw,4.3,81,,1.4905057,103.7433319,texas chicken restaurant pte. ltd.,A,0.54138,5,FALSE,
restoran tepian cita rasa tawakal,ChIJPWaZMrQS2jEReNTcbB-40mw,3.7,128,,1.4734506,103.7489391,global rasa pte. ltd.,A,0.3172,5,FALSE,
durai nanbenda curry house,ChIJf2BkTkht2jERkE2XQjjYddI,,,,1.4846922,103.7500684,lau di fang scissors-cut curry rice pte. ltd.,A,0,,FALSE,
ak mumtaz,ChIJJZSOTkht2jERfpCepX0t9tY,5,6,,1.484697,103.7501258,mumtaz enterprise pte ltd,B,0.26684,2,FALSE,
gerai limapuluh,ChIJMwFNaQ0L2jERwsL7Kr2xXHs,3.7,234,2,1.4843052,103.7503103,li li,A,0.96946,5,FALSE,
warakuya japanese restaurant,ChIJ2-niGy1t2jERLVOoqhOSm9I,4,1956,2,1.4778502,103.7675247,imperial treasure fine dining restaurant pte. ltd.,A,0.90924,5,FALSE,
砂锅饭 piao xiang claypot chicken rice,ChIJCW4E8CVt2jERMoDx97zv3XE,3.8,110,,1.487039,103.7688469,fu xiang f&b pte. ltd.,A,0.831,5,FALSE,
shell,ChIJyXB8cylt2jER-qcGFEBiZII,3.8,178,2,1.486847,103.768495,,Unknown,0.194250769,65,FALSE,
infusion café | restaurant,ChIJMyn6DTBt2jERVlmisU0zgJ4,3.7,288,2,1.4863279,103.7622141,hyangtogol (korean restaurant) pte. ltd.,A,0.70438,5,FALSE,
joo foon,ChIJcW6T5C5t2jERNUAEAvZFw50,4.3,22,,1.4838179,103.767504,lee joo huat,Unknown,0.59356,5,FALSE,
sushi king ksl city,ChIJuwjDFDBt2jERaGS8iM0Hdjs,4.2,1548,2,1.4858456,103.762422,burger king singapore pte. ltd.,A,-0.14206,5,FALSE,
banafee village,ChIJuWSaBDNt2jERzyJH1hdcjc0,3.8,3740,2,1.4791819,103.7589653,golden village multiplex pte ltd,A,0.57118,5,FALSE,
tanba japanese bbq 炭马烧肉专门店(twin galaxy),ChIJa4vbxjJt2jERXRA3ImkIKlc,4.4,946,,1.4779433,103.7624985,ho heng japanese pte. ltd.,A,0.97488,5,FALSE,
rh corner,ChIJs_0Zmi1t2jERdOn3Wd3bWrc,2,1,,1.4802099,103.7646596,kampong corner pte. ltd.,Unknown,0,1,FALSE,
arabian nights,ChIJlWcDvy1t2jERRLKGSv1UQbc,4.3,230,2,1.4797013,103.7648387,,Unknown,0.9075,5,FALSE,
restoran at chiang mai,ChIJLZolDy5t2jEREnVjRMbqXQE,4.4,185,,1.4822424,103.7645487,ng hong chiang,B,0.82136,5,FALSE,
arashi shabu-shabu,ChIJAQ6FFTBt2jERT8JX_0wTCHM,4.5,19,,1.485479,103.762446,,Unknown,0.77941,10,FALSE,
sds bakery & cafe @ ksl city,ChIJzYo5cjBt2jERqV9w_FRg_Kg,3.6,168,2,1.4859609,103.7621342,bru cafe pte. ltd.,A,0.46152,5,FALSE,
d laksa ksl city mall,ChIJxy0oEDBt2jERPP23Qh7IA_Q,3.7,239,,1.4856868,103.7628302,hotel marina city private limited?,A,0.44526,5,FALSE,
"kfc ksl city mall, johor",ChIJz2IqczBt2jERdBSEHRyc7lQ,3.8,831,2,1.4860898,103.7620094,republic plaza city club (singapore) pte ltd,A,-0.59144,5,FALSE,
b.o.d 包栈 @ ksl city mall,ChIJZSpvOzBt2jERLL1DL8C73uI,3.4,66,,1.486164,103.7625934,loh s+b pte. ltd.,A,0.9305,5,FALSE,
arashi shabu-shabu ksl city,ChIJv0WcJjJt2jEROSY6t2JN31M,4.8,990,,1.4862859,103.7626945,republic plaza city club (singapore) pte ltd,A,0.90804,5,FALSE,
flanagan’s irish restaurant (pelangi) f1,ChIJQdwRxSxt2jERHfAcGVw2IIw,4.4,241,,1.4779954,103.7672876,s&n international pte. ltd.,A,0.92284,5,FALSE,
"l.table, taman pelangi",ChIJ0yYw1C5t2jERkc-8pOvWpyY,4.8,1151,,1.4840027,103.769165,the table barbeque people pte ltd,A,0.94194,5,FALSE,
jin wei seafood,ChIJT4ZU8yVt2jERTGFIkK6snPQ,4,29,,1.4868109,103.768043,seafood paradise (s) pte. ltd.,A,0.90776,5,FALSE,
fat fish 肥鱼,ChIJ0-DMSTtt2jERX_MOeIcWkGw,4.6,1175,,1.4902129,103.7631832,arcade fish soup pte. ltd.,A,0.93024,5,FALSE,
digio bridal cafe,ChIJFyGh1iht2jERqi2RJbuGJUU,4,5,,1.4846007,103.7700176,hanis cafe & bakery pte. ltd.,A,0.14006,1,FALSE,
foodie foodie,ChIJu_A0vpBu2jERNY5xupSsAWo,4.5,444,,1.484689,103.770102,jjh foodie pte. ltd.,A,0.9315,5,FALSE,
restoran lc catering sdn bhd,ChIJ1wF_YCRt2jER7-rqraoq6uQ,4,1058,2,1.4901136,103.7665865,asia ghani restaurant and catering pte. ltd.,B,0.44204,5,FALSE,
friendscino,ChIJtUJS7yht2jERvXyV6mPQ-0M,3.9,192,2,1.4847258,103.7713386,,Unknown,0.70092,5,FALSE,
domino's taman melodies,ChIJ96LBBiNt2jERD_PZ3cgjlkI,2.9,573,2,1.4910678,103.7672125,lam's (singapore) culinary enterprise pte. ltd.,A,0.16922,5,FALSE,
nam moon korean bbq 南门 bbq,ChIJUzIeiylt2jERs6JrGTbMDAE,4,614,2,1.4820268,103.7737072,hyangtogol (korean restaurant) pte. ltd.,A,0.65612,5,FALSE,
bar wang rice 霸王饭 - taman pelangi,ChIJs-s0iilt2jERQ4JtYfG-ZEU,3.9,569,,1.4819694,103.7734613,j c tapas bar pte. ltd.,A,0.575,5,FALSE,
new tokugawa,ChIJQUn1ISpt2jERRqMZZY16vy8,4.1,216,,1.4815218,103.7738243,new style (lps) pte. ltd.,Unknown,0.94084,5,FALSE,
restoran ayub,ChIJgYzRhypt2jERrUwlRwiPfUs,3.6,639,2,1.4792714,103.774637,mohammad ayub bin mukhtar ahmad,B,0.16358,5,FALSE,
northeast blackland restaurant,ChIJb4LO_Slt2jERfdTi2Wb1fSw,4.2,130,,1.4822106,103.7751229,imperial treasure fine dining restaurant pte. ltd.,A,0.73128,5,FALSE,
restoran swee ang,ChIJeXHQKiht2jERhIE8wEGmjis,4.2,429,2,1.4841798,103.7750196,ang koon hoe @ heng mui teck,Unknown,0.81556,5,FALSE,
roslin beriani house,ChIJ87M_kD1t2jERjsBhI3fDwmU,4,622,2,1.4956548,103.7602167,yu kee duck and noodle house pte. ltd.,A,0.65096,5,FALSE,
gianni's trattoria,ChIJZ-SK3yht2jERvQr2ZmF2HCY,4.1,620,3,1.4841339,103.77068,seafood paradise (s) pte. ltd.,A,0.5582,5,FALSE,
oloiya sentosa,ChIJWZRm1yNt2jERVGmgxAnVLLo,4.4,35,,1.4931693,103.7692073,resorts world at sentosa pte. ltd.,A,0.55722,5,FALSE,
ah meng kue teow,ChIJyShIlyJt2jERqL6iQxTcMC0,4,1111,2,1.4953539,103.7654494,ng ah sio investments pte. ltd.,A,0.7101,5,FALSE,
chez papa • french bistro & wine bar,ChIJ11WWdC5t2jERjNWM50SaAQY,4.5,775,3,1.4817151,103.7650698,j c tapas bar pte. ltd.,A,0.90006,5,FALSE,
b.o.d 包栈 @ taman sentosa,ChIJ80sqECFt2jERn54vLnKe-Us,4.1,69,,1.492961,103.7715135,loh s+b pte. ltd.,A,0.86876,5,FALSE,
seoul garden @ ksl city mall,ChIJn2BAFTBt2jERaNHayl71hu0,4.3,480,2,1.4857971,103.7622921,republic plaza city club (singapore) pte ltd,A,0.95676,5,FALSE,
kimchi & bbq,ChIJHc1gHypt2jERRv3cfVfbyKI,4.2,503,2,1.4820862,103.7739477,penyet & bbq culinary pte ltd,A,0.83984,5,FALSE,
rosmarino italian restaurant,ChIJUztqtNcS2jERIVsilnacAXg,4.3,1011,3,1.4774014,103.7681228,imperial treasure fine dining restaurant pte. ltd.,A,0.93892,5,FALSE,
new lucky seafood restaurant,ChIJ_zCRmyVt2jERHE3TyCo_C48,3.9,1720,2,1.4872034,103.7674467,imperial treasure fine dining restaurant pte. ltd.,A,0.59612,5,FALSE,
徐師傅master hsu taiwan restaurant hq,ChIJCSQfOvxr2jERTpvGzK3-dWY,4.3,530,2,1.48098,103.7671077,foc restaurant pte ltd,A,0.59706,5,FALSE,
sweetwater mediterranean,ChIJLaQSHilt2jERIeWsrK7ckM0,4.2,405,,1.4842111,103.770875,,Unknown,0.90146,5,FALSE,
restoran ah kaw 亚九咖喱鱼头店,ChIJj68piylt2jERUPj3uDjK2qU,3.8,511,2,1.4820375,103.7737652,hong ah mui,Unknown,0.71864,5,FALSE,
grill bar steakhouse,ChIJJV-pQCpt2jER5KbJBvuhbfk,4.3,390,3,1.4806891,103.7735741,26@marina bar & bistro pte ltd,B,0.9587,5,FALSE,
kinnokura izakaya japanese restaurant 金の藏居酒屋,ChIJqaqftS9t2jERMPriPH2CqnA,4.4,204,2,1.4843617,103.7652234,restaurant majestic pte. ltd.,A,0.97232,5,FALSE,
restaurant pekin,ChIJHYQ6WNxs2jERKl8EZlzOGnQ,4.2,2237,2,1.4928607,103.7839206,texas chicken restaurant pte. ltd.,A,0.93416,5,FALSE,
restoran habib (pasir pelangi),ChIJKfVy79xs2jERRH8ui7UqO4o,3.7,688,2,1.49329,103.7845491,rasa istimewa restaurant @ pasir ris pte. ltd.,A,0.72354,5,FALSE,
restaurant sin win 欣运,ChIJg1D1QSpt2jERFP7QLWhPBvE,4.2,78,2,1.4804083,103.7737874,texas chicken restaurant pte. ltd.,A,0.67622,5,FALSE,
restoran zorro,ChIJpXehvNRs2jERIwZYnidW26A,4,225,2,1.4781232,103.780435,xiang tian restoran pte. ltd.,Unknown,0.46786,5,FALSE,
old times recipe 老臣子,ChIJsyOlnU1t2jER4ILKgTxSqR8,4.4,147,2,1.4782059,103.7764246,hong kong street old chun kee pte. ltd.,B,0.75906,5,FALSE,
pin wei (pelangi) | 品味 美食,ChIJk4rna9Vs2jERtWIqw7R3kCg,4.4,155,,1.4782113,103.7764059,ma wei,B,0.93346,5,FALSE,
kopitiam s99,ChIJ00c2adVs2jERpRf0OENrlzY,4,65,1,1.4781227,103.7763156,kopitiam investment pte ltd,B,0.42508,5,FALSE,
restoran s sembilan sembilan,ChIJO_JsQtVs2jERCdqp3P0lpSQ,5,1,,1.4782068,103.7762555,lam's (singapore) culinary enterprise pte. ltd.,A,0,0,FALSE,
mingtian thai empire,ChIJIyFN445t2jER8yQvlG5I5CU,4.8,4,,1.478571,103.7759585,blue waves food empire pte. ltd.,A,0.253075,3,FALSE,
ah hong yong dau fu - taman pelangi,ChIJa45CcwBt2jERz3E3aqqE8vU,,,,1.478658,103.7758779,fu lin group pte. ltd.,A,0,,FALSE,
xiao shu shrimp noodles,ChIJ1XIBWwBt2jER9-rPZfe9cNM,,,,1.478658,103.7758779,yechun xiao jiang nan restaurant group pte. ltd.,A,0,,FALSE,
港式豬暘粉,ChIJ_eJYegBt2jERwuPoQ54mhTE,,,,1.4782804,103.7757092,,Unknown,0,,FALSE,
canton chee cheong fun (push cart),ChIJC8R31HNt2jERpUqC08jHWFI,4.6,7,,1.4782431,103.7757011,chicky fun pte. ltd.,A,0.79394,5,FALSE,
大山肉骨茶,ChIJn5nWdl1t2jERftAkrs_hmE0,,,,1.4782934,103.7755003,,Unknown,0,,FALSE,
asam pedas padu port black,ChIJY8W8xRZt2jERquR01Nkcivw,,,,1.4826535,103.7759764,,Unknown,0,,FALSE,
kian huat chicken rice 怡保仔燒雞飯咖啡店,ChIJrTZ7oCpt2jERh8Zj-KqvWe0,4.2,145,,1.478242,103.7753793,lim bee kian annie,A,0.88508,5,FALSE,
"ayam penyet taman pelangi,49jalankuning爱加倍美食中心旁的棚子",ChIJW9Pp1O9t2jERaS99ZwvyHmA,4.8,22,,1.4822108,103.7755794,penyet king pte. ltd.,A,0.88868,5,FALSE,
sha ling char kway teow,ChIJJ0h0ZwBt2jERWHKxpgflF-0,5,2,,1.4788896,103.7751409,authentic hock lam street popular beef kuay teow pte ltd,A,0.41785,1,FALSE,
rocketman noodles,ChIJmzosaQBt2jERClcIUeYRxBg,3.5,23,,1.4782218,103.7753417,red place's beef noodles pte. ltd.,B,0.5821,5,FALSE,
爱加倍美食中心,ChIJ--JCG9Zs2jERKGzRWmxpnp4,3.9,193,1,1.4825747,103.7756619,,Unknown,0.75242,5,FALSE,
senibong big seafood,ChIJWQruX01t2jERtVrtS_Nu92o,4.6,5,,1.4866577,103.8092723,marina live seafood & steamboat pte ltd,B,0.27436,3,FALSE,
little nyonya food court,ChIJ7WhF2TZt2jERNRETwJzOGco,2,1,,1.4872175,103.8088561,chang cheng food & beverage pte. ltd.,A,0.9028,1,FALSE,
chew seafood 老洲瓦煲海鲜粥(烧鱼),ChIJASPPLAJt2jERkkbJACFDcTQ,,,,1.4865166,103.8094986,marina live seafood & steamboat pte ltd,B,0,,FALSE,
grand seafood senibong seafood restaurant 海霸王海鲜楼,ChIJVwuzZUht2jERUhBmyJdG-0g,4.3,519,2,1.4864386,103.8096615,seafood paradise (s) pte. ltd.,A,0.8714,5,FALSE,
shell,ChIJq-JIHrxs2jERtrCmS4Pd-mo,3.5,46,2,1.492203,103.804195,,Unknown,0.194250769,65,FALSE,
senibong bay seafood,ChIJSxjYpaxt2jERgU7Zk3HrOaI,4.4,4334,2,1.4865293,103.8129702,marina live seafood & steamboat pte ltd,B,0.96358,5,FALSE,
restoran bara ikan bakar (pak akob kolam pancing),ChIJd4BiMHET2jERh98EiJNhISA,4.6,545,,1.4859719,103.8132777,noor khaizah bte abu bakar,A,0.96312,5,FALSE,
warong beriyani pengantin,ChIJYeK8GwBt2jERJA6UZJl-on0,,,,1.4861445,103.8132312,,Unknown,0,,FALSE,
nasi kandar kota lama,ChIJP8ENfsRs2jERycVEaReWuto,3.8,38,,1.4908928,103.7897708,yanti nasi padang restaurant pte ltd,B,0.33516,5,FALSE,
restoran loong chuan yen,ChIJa_8hgcRs2jERQblAJRbLdJo,5,5,,1.4909096,103.7895443,leyau yen hong,A,0,0,FALSE,
asam pedas selera johor,ChIJGc1NGKdt2jERte7xUO44iSs,4.3,41,,1.4910986,103.7892544,enak selera hongkong tea house pte. ltd.,B,0.63948,5,FALSE,
好味坊,ChIJuxmRcXdt2jERwBP05QN-mmo,3.7,3,,1.4944753,103.8060051,,Unknown,0.221933333,3,FALSE,
mulligans straits view,ChIJ1y_Ck6Rs2jERsszUoaons3U,4.5,11,,1.4900757,103.8123257,straits chinese nonya restaurant pte. ltd.,B,0.8013,5,FALSE,
发哥烧烤蒸汽麻辣火锅 fa ge steamboat,ChIJGaX6WiVt2jERMtwBaXemPlk,4.3,471,2,1.4891473,103.7867287,marina live seafood & steamboat pte ltd,B,0.74484,5,FALSE,
nasi lemak 第一小桥,ChIJY0Quabpt2jERW8TX9cHffxg,,,,1.4853733,103.8155501,kampong ria nasi padang pte ltd,B,0,,FALSE,
amgisk cafe & amg burger house,ChIJk8BFcwBt2jERqFIpy_xuSLM,5,1,,1.4912133,103.787876,bru cafe pte. ltd.,A,0,0,FALSE,
dodo seafood treats,ChIJtfIL8XkZ2jERIc-4xPUTFjU,3.9,17,,1.468364,103.8118159,seafood paradise (s) pte. ltd.,A,0.0049,5,FALSE,
along ruby corner,ChIJ-3DULABt2jERRtDrhyfhuNg,5,2,,1.4932323,103.7898206,the corner house holdings pte. ltd.,A,0,0,FALSE,
sawadi tomyam thai seafood,ChIJ5bCKTABt2jERNWRTOAH3g5M,5,1,,1.4932323,103.7898206,marina live seafood & steamboat pte ltd,B,0,1,FALSE,
nabila rozi cafe,ChIJkxQ0kNdt2jERqsTQN0JZHgw,4.4,5,,1.4932323,103.7898206,hanis cafe & bakery pte. ltd.,A,0.4257,3,FALSE,
restoran selera satay 3 abdul,ChIJ8aOTPyRt2jERotxglr0M-4U,,,,1.4932072,103.7897653,tower 3 pte. ltd.,A,0,,FALSE,
ss glamour seafood,ChIJ2c4VE7Ft2jERlhXUoEgHY0U,4.6,74,,1.4932832,103.7897749,seafood paradise (s) pte. ltd.,A,0.26006,5,FALSE,
roti canai warisan melayu,ChIJYYPwMABt2jERwlJItIQ-n_s,,,,1.4933958,103.7897936,roti mum pte ltd,A,0,,FALSE,
soon heng kopitiam 顺兴咖啡店,ChIJgbjkXtts2jERoIisbmF7LrY,3.6,16,,1.4898567,103.7862647,goh soon chwee,B,0.29686,5,FALSE,
snow star rating house,ChIJeYaYN9ts2jER532Ds3mzW3I,,,,1.4898309,103.7862355,yu kee duck and noodle house pte. ltd.,A,0,,FALSE,
"gtr burger taman sri stulang,jb",ChIJka2ooi5t2jERITdy4aKM4ks,4.8,18,,1.4936462,103.7898742,sri dwi astuti,A,0.70404,5,FALSE,
nasi lemak dean kancil,ChIJZ1sWT75t2jERaK0eKeGdmDM,,,,1.49374,103.789842,yanti nasi padang restaurant pte ltd,B,0,,FALSE,
koperasi warisan kampung senibong,ChIJCXrst6hs2jERF4twkewFoIc,4.3,452,2,1.485114,103.8165096,kampung pte. ltd.,A,0.49992,5,FALSE,
jamil catering (the jc kitchen),ChIJP-QZAKUT2jERIoLSlUZuufo,5,3,,1.4682894,103.8127562,gardens by the bay,A,0.9707,3,FALSE,
keong kee,ChIJG5YEq9xs2jERXS9WCABqQQU,3.9,193,,1.4913689,103.7867364,yu kee duck and noodle house pte. ltd.,A,0.74632,5,FALSE,
shell,ChIJaf_7rMRs2jERF4AiD87llKo,3.8,267,2,1.49058,103.78597,,Unknown,0.194250769,65,FALSE,
de rose restaurant,ChIJKQ_jNwBt2jERsg4lGF1QKD8,5,2,,1.488543,103.8153955,texas chicken restaurant pte. ltd.,A,0.3953,1,FALSE,
warung roti canai wak leman,ChIJHYLsNABt2jERox9BiCjPTsg,,,,1.4852296,103.816935,warung k llp,A,0,,FALSE,
doña bakery (sourdough flagship) / poké twins tiara,ChIJb-FLIV9t2jER6CdVM68DyPs,4.5,369,,1.4897804,103.7852146,the bakery depot pte ltd,A,0.84824,5,FALSE,
restoran nasi padang selera bersama,ChIJ586eqdxs2jERoI8HXArK9f0,3.8,38,,1.4913829,103.7863952,padang boys 2 pte ltd,A,0.28144,5,FALSE,
warung singgah senibong,ChIJ5y8vVgBt2jERc20J4NEJ_xU,5,1,,1.4852192,103.8169916,warung k llp,A,0,0,FALSE,
restoran amira kitchens,ChIJ2SIqvDht2jERNoKq3DxQVUE,5,2,,1.4914339,103.7863502,da paolo kitchens singapore pte. ltd.,A,0.41125,1,FALSE,
nasi lemak berlauk malam indah senibong,ChIJreXlwKhs2jERkXQ3Pf_ACTc,3.7,181,,1.4852052,103.8170487,abc nasi kandar pte. ltd.,B,0.6362,5,FALSE,
kafe selera iskandar (restoran),ChIJ_38F5jkT2jERpU5Mt8XKBR0,2.6,10,,1.4710816,103.7844924,selera nasu pte ltd,B,-0.17096,5,FALSE,
gerai abah selatan,ChIJ124megVt2jERrTxhyCWjxSU,5,1,,1.4947417,103.7897919,,Unknown,0,0,FALSE,
avenue zon,ChIJUZPIYy4T2jERKKOu3KSdf9U,3.9,83,,1.4715589,103.784176,hrvst avenue pte ltd,A,0.35452,5,FALSE,
swee hing restaurant,ChIJt8zRocRs2jERPd7JmSYTaRk,3.7,3,,1.4914562,103.7861254,texas chicken restaurant pte. ltd.,A,0.4196,2,FALSE,
harvests bar & grill,ChIJW1mhPlBr2jERoMQodERd0uA,4.3,803,2,1.4848214,103.8321402,26@marina bar & bistro pte ltd,B,0.95292,5,FALSE,
yew's cafe & bistro - senibong cove,ChIJtR2tPVBr2jERXAHmysiQqJk,4.3,685,3,1.4849045,103.8322753,bru cafe pte. ltd.,A,0.9342,5,FALSE,
d'shanghai dimsum permas jaya,ChIJ9evMrl9r2jERYA5CZQU61MM,4,823,2,1.4936968,103.8224653,d&z life pte. ltd.,Unknown,0.5279,5,FALSE,
mcdonald's permas jaya,ChIJsaSCA6Js2jERia13MiANdDs,3.6,2196,2,1.4952381,103.815591,lam's (singapore) culinary enterprise pte. ltd.,A,0.3901,5,FALSE,
褔記蘭花覇王鴨 okid barbecue house,ChIJL7WTeaJs2jER5XP0SS1-7ys,4.2,338,2,1.4954715,103.8135685,spicy house restaurant management (s) pte ltd,A,0.6329,5,FALSE,
café bld,ChIJ6TLi86Js2jERCfv2bn6gFGU,4.1,933,,1.4951958,103.8128104,vanilla bar & caf? pte ltd,A,0.74836,5,FALSE,
tea garden permas jaya,ChIJ72P-r5hs2jERExO-ECW1vWg,4.4,1865,2,1.4961881,103.8151624,the coffee bean & tea leaf (singapore) pte ltd,A,0.54994,5,FALSE,
meadow restaurant,ChIJ519gmphs2jERbfOYHwgPBzM,3,4,,1.49615,103.813742,texas chicken restaurant pte. ltd.,A,0.1101,1,FALSE,
costa beach bistro,ChIJJzLox7Fr2jER_Wg6kfXKqU0,3.2,195,,1.4832759,103.8221378,26@marina bar & bistro pte ltd,B,0.58226,5,FALSE,
6th corner senibong seafood,ChIJVfn9x5Vt2jERuTVMf_q2vYE,3.6,198,,1.4844635,103.8186052,forum seafood village restaurant pte. ltd.,B,0.88578,5,FALSE,
restoran senibong wattiini,ChIJLe9-ghxt2jERWD00zKoETZY,3.7,3,,1.4846967,103.8182373,,Unknown,-0.098666667,1,FALSE,
senibong grand seafood,ChIJ6VDC1bdt2jERve4GXg1_-dE,5,2,,1.4846998,103.818244,marina live seafood & steamboat pte ltd,B,0.92285,2,FALSE,
restaurant tanjong nong,ChIJoeNELlZr2jERAj5CUrro7Fc,3.1,7,,1.4848507,103.8186498,misaki japanese restaurant pte. ltd.,A,0.25386,3,FALSE,
restoran duyong seafood,ChIJ9XoV7qhs2jERhnzdNWO7NAQ,3.6,16,,1.4847347,103.8179097,marina live seafood & steamboat pte ltd,B,0.54358,5,FALSE,
anjung senibong restaurant,ChIJx0CylKhs2jERHH14JYPUh_M,3.7,459,2,1.484816,103.81774,hyangtogol (korean restaurant) pte. ltd.,A,0.8464,5,FALSE,
selera senibong seafood (sss),ChIJcRmG7qhs2jERdDX40NGD38c,4,4542,2,1.4849026,103.8178017,tian tian fisherman's pier seafood restaurant p l,B,0.554,5,FALSE,
gk empire,ChIJN7dot65t2jERtp31jQHMUXk,,,,1.4859686,103.817578,empire eats pte. limited,A,0,,FALSE,
d'dapo kampong,ChIJ0QRPEPxt2jERbnW0Cu2GUus,,,,1.4859686,103.817578,kampong corner pte. ltd.,Unknown,0,,FALSE,
oishi food cafe,ChIJ-TK5aABt2jER8k0fx18Qwyw,4.9,7,,1.4895263,103.8189302,hanis cafe & bakery pte. ltd.,A,0.05456,1,FALSE,
restoran ah ma si ya chi,ChIJD_is4aZs2jERhpfO1-_qO0Y,3.1,7,,1.489631,103.8185501,ma wei,B,0.20786,5,FALSE,
da shun restaurant 大顺菜馆,ChIJzXTm5qZs2jERfmIAKxuMnUI,3.8,93,2,1.4896179,103.8182534,misaki japanese restaurant pte. ltd.,A,0.48764,5,FALSE,
hidangan yee sang,ChIJfyAU56Zs2jERwsbb5PFgmbo,4,2,,1.4897052,103.8182588,chan ai yee,A,-0.15445,1,FALSE,
ku-kai izakaya,ChIJYTaNEBYT2jERSQwCZF79OUM,3.8,493,,1.4697376,103.8198033,kuro izakaya pte. ltd.,A,0.884,5,FALSE,
flora by the sea,ChIJ3xyCWQgT2jERyogS9oNq1iQ,4.2,145,,1.4696248,103.8195686,the exchange asia square pte ltd,A,0.96148,5,FALSE,
kin kao mai thai restaurant sembawang,ChIJHenLA_ET2jERbOlUI2JLLOc,4.5,255,,1.4694763,103.8194072,thai affair pte. ltd.,A,0.91124,5,FALSE,
muara steamboat & grill,ChIJr6FN1s1r2jERblynb-8gOPo,4.7,2014,,1.4831522,103.8304628,marina live seafood & steamboat pte ltd,B,0.9685,5,FALSE,
roberto's at senibong cove jb,ChIJ44aXFABr2jERmA6P_Nr-ZPA,4.6,89,,1.4831761,103.8310477,s connexion pte ltd,A,0.9524,5,FALSE,
chang9 thai cuisine,ChIJWVZHcLpt2jERJ4GAA3wMblM,4.2,182,,1.483341,103.8310553,imperial treasure cantonese cuisine pte. ltd.,A,0.43862,5,FALSE,
청춘비비큐cheong chun korea bbq. k global t&m s/b,ChIJo6l7fv1r2jERx9gwvd5pmNw,5,19,,1.483504,103.8310139,royal t group pte. ltd.,A,0.7868,5,FALSE,
la olla tapas bar,ChIJiyROvbRr2jERHGtfJJmiGA4,4.8,934,,1.4834763,103.8310878,26@marina bar & bistro pte ltd,B,0.857,5,FALSE,
the bierhaus senibong cove,ChIJMz9Eg6dr2jER5OUcJiXMON4,4.1,462,2,1.4837168,103.8310623,the coffee bean & tea leaf (singapore) pte ltd,A,0.55614,5,FALSE,
mr biryani @ senibong,ChIJiW8feVNr2jERpS17GY73AYk,4.8,645,,1.4837907,103.831246,mr restaurant & catering pte. ltd.,B,0.9815,5,FALSE,
delicious 8,ChIJXfdC6Vpr2jERXQfR8ogn0Us,4.1,929,,1.4844084,103.831569,palace 8 marina pte ltd,Unknown,0.96044,5,FALSE,
sho yakitori genka sakaba 原価酒蔵,ChIJEemliAJr2jERxf0wdziche8,4.6,565,,1.4847222,103.8318921,,Unknown,0.907,5,FALSE,
cove cafe senibong,ChIJJU8s8WVr2jERLqVYx69kP2s,4.9,543,,1.4848039,103.8322029,hanis cafe & bakery pte. ltd.,A,0.93218,5,FALSE,
limda kitchen,ChIJTeabjO1t2jERNmRA1kaM8ZA,4.2,9,,1.4935144,103.8215884,kitchen language pte. ltd.,A,0.63986,5,FALSE,
fifty.ii,ChIJp-pIYXBr2jERvW1bQCvQOV0,4.7,127,,1.4936833,103.8222692,li & lees ii pte. ltd.,A,0.93014,5,FALSE,
pfivetwo,ChIJqSugZQBr2jERF1B95rTvuLM,,,,1.4936833,103.8222692,,Unknown,0,,FALSE,
ayam gepuk papa jon jb,ChIJn4mgXwBr2jERR4Vpc2Dl7Pw,4.6,122,,1.4937274,103.8220607,sri bistari changi village famous ayam penyet pte. ltd.,Unknown,0.77586,5,FALSE,
包你爱 baotasty,ChIJQb8rXBNt2jERC2A9qTExqvw,4.5,190,,1.4938661,103.8210855,,Unknown,0.96238,5,FALSE,
川湘粤私房菜 datang fenghuangyuan,ChIJZw2jWxZt2jERuJy_bLINCyg,3.8,25,,1.4937032,103.8227162,,Unknown,0.28716,5,FALSE,
