restaurant_name,place_id,rating,review_count,price_level,latitude,longitude,matched_sfa_name,hygiene_grade
tingkat delivery | best healthy tingkat meals in singapore,ChIJAQAAAHET2jERnwrE68Nmx5k,4.0,264.0,,1.4629971,103.8142723,cold storage singapore (1983) pte ltd,A
dao xiang claypot 稻香砂煲,ChIJ13dDQQAT2jERCWtiiUQuS8E,2.7,3.0,,1.4535618,103.8195579,jia xiang kuching food supplies pte. ltd.,A
habib's express,ChIJFcI4dAAT2jERnT9TVn1pCGo,1.0,3.0,,1.4535308,103.8195357,seafood paradise (s) pte. ltd.,A
karaikkudi subham restaurant,ChIJc7S4CQAT2jER85e-rHGCboc,5.0,2.0,,1.4619708,103.8137673,imperial treasure fine dining restaurant pte. ltd.,A
jega food,ChIJZxv6JgAT2jERoA45wbbnn2A,,,,1.4626314,103.8138572,ho heng food & enterprise pte. ltd.,A
restoran yx 渔香百年海鲜村 (kampung teluk jawa),ChIJH2iXbjVr2jERjivpqqO97h4,3.7,473.0,2.0,1.4769654,103.844913,kampung pte. ltd.,A
the patio sg,ChIJRf-S_QUV2jERUh1VRRUHtDo,4.2,826.0,2.0,1.459041,103.8439529,the exchange asia square pte ltd,A
n&n nasi padang corner,ChIJZVJ6-5kU2jERuPN41dhGS3M,4.1,240.0,2.0,1.4536695,103.8328682,the corner house holdings pte. ltd.,A
nur adam’s delights,ChIJM7yzrngV2jERzWvcC6RiJVI,3.5,11.0,,1.453652,103.832875,seafood paradise (s) pte. ltd.,A
lai sun eating house,ChIJGWZ0_JkU2jERDfAHJXbTttM,3.5,2.0,,1.453652,103.832875,yu kee duck and noodle house pte. ltd.,A
blue heaven bar,ChIJ7XGG-5kU2jER7PaJMVvXMY4,3.8,53.0,,1.453652,103.832875,26@marina bar & bistro pte ltd,B
kmh catering,ChIJzypLGgAV2jERsVKrLOaNyi8,,,,1.453593,103.8328817,chilli api catering pte. ltd.,A
js bar & grill,ChIJEx16_JkU2jEROHhcIMj1Joc,4.0,69.0,2.0,1.453621,103.832834,j c tapas bar pte. ltd.,A
al capone's sembawang,ChIJ0WD6SO0V2jER0tiqfLJZFK8,4.1,296.0,2.0,1.4535783,103.8327177,lam's (singapore) culinary enterprise pte. ltd.,A
nelson bar & restaurant (sembawang),ChIJVVN5-ZkU2jERtx2kPosqNo4,4.3,89.0,,1.4533759,103.8327361,j c tapas bar pte. ltd.,A
pieter hendrikus joosten,ChIJfzic-ZkU2jEREqbYxx0_-xA,4.0,2.0,,1.4534437,103.8326386,,
mr uncle,ChIJNWGAsrkV2jER63eAuHIfXQ8,4.1,552.0,2.0,1.453460899999999,103.832519,mr bap pte. ltd.,A
charcoal mookata 1018 sembawang - the addiction bistro,ChIJlU1sIyYV2jERZ_plMDpdCcU,4.8,1654.0,,1.4533182,103.8323377,the exchange asia square pte ltd,A
pawland café,ChIJh614SwAV2jERDIzm8Suw1r4,5.0,5.0,,1.4591044,103.8274172,vanilla bar & caf? pte ltd,A
simply hainanese chicken rice,ChIJW8KnXQAV2jERJiKPCDovdKM,1.8,6.0,,1.4488354,103.8323588,simply can pte ltd,A
香港街城記,ChIJ6bUp-k8V2jERiO53lMhU5PY,2.4,199.0,,1.4488354,103.8323588,,
food leaf,ChIJtw5x3pgV2jER88Zia0PcW7M,1.8,37.0,,1.4484873,103.8325991,ho heng food & enterprise pte. ltd.,A
rasa sayang western food,ChIJC5lEWAAV2jERl9agSH3s3nY,2.2,23.0,,1.4485044,103.8325717,chang cheng food & beverage pte. ltd.,A
koo kee yong tow foo mee,ChIJOSCrcgAV2jERUrivA12xdgs,2.4,19.0,1.0,1.4484515,103.8325914,yu kee duck and noodle house pte. ltd.,A
mata thai (105 canberra street),ChIJEeuPV_8V2jEREnlnrT4_2nc,2.2,23.0,,1.4484515,103.8325914,thai affair pte. ltd.,A
al habib indian muslim food,ChIJhY2BcQAV2jERlcURIbGhonQ,2.6,10.0,,1.4484035,103.8325227,quik food pte. ltd.,B
fong hup koka noodle - 126 canberra,ChIJMWYIQIIV2jERXv_nBwvl6UI,2.6,59.0,,1.4462178,103.8344626,pan thock fong,A
fulee rice 富俐菜饭,ChIJtc-MFQAV2jERlhmHy4eFQyk,4.5,4.0,,1.446307,103.8342329,lau di fang scissors-cut curry rice pte. ltd.,A
selemak pagi,ChIJ527lAwAV2jERtyyEmjyHsgk,3.7,21.0,,1.4461798,103.834442,pagi sore indonesian restaurant pte ltd,B
tenderbest,ChIJl775JpkV2jEReHhdkopa3Lg,2.7,34.0,,1.4461701,103.8344469,,
fulee seafood 富俐海鮮,ChIJw5mZR5wV2jERAboY0s_e-3s,3.8,71.0,2.0,1.446057,103.8344207,seafood paradise (s) pte. ltd.,A
hidden garden by the sea,ChIJZSqo0RgV2jERN8vY_egDKNA,3.5,367.0,,1.4754981,103.8464606,the coffee bean & tea leaf (singapore) pte ltd,A
yu pan kway teow soup fish soup 御品粿条汤鱼汤 @ canberra,ChIJwWqQWLAV2jERoQI7Ver-Mog,3.8,75.0,,1.4454081,103.8312192,the soup spoon pte ltd,A
hai liang mala hotpot mala xiang guo,ChIJ91wkKwAV2jERV6l_fqywEcY,3.2,9.0,,1.445391,103.8311578,ma la guo wang pte. ltd.,B
百家乐海鲜,ChIJ58cVOwAV2jERmLEFtn_89oQ,4.7,3.0,,1.4454031,103.8310592,,
yume bakery - dessert & instagrammable cafe in johor bahru (jb),ChIJ7eYB0GMV2jER-8SR-xoKdeU,5.0,5.0,,1.4758445,103.8464957,the bakery depot pte ltd,A
品尝鸡饭,ChIJr7wfVgAV2jERqDhtbnqnBW0,4.7,3.0,,1.4453367,103.8311243,,
太平洋菜饭,ChIJbSKnUAAV2jERHzxxrrqgDqc,4.0,2.0,,1.4453672,103.8310629,,
chicken rice,ChIJWbKqrekV2jERTCKsZNoVs5k,4.6,22.0,,1.4452909,103.8311748,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A
joyful seafood at 120 canberra crescent,ChIJB48WBPYV2jER5yTLU4aiLoo,3.5,31.0,,1.4452932,103.8310951,tao seafood asia (pte ltd),A
dragon fish seafood,ChIJRTajI2MV2jERwGYmFCZyS9k,4.1,611.0,,1.4763604,103.8458077,seafood paradise (s) pte. ltd.,A
tepi pantai • 海滨海鲜村,ChIJuWNtskpr2jERiYsGLnc3-dQ,3.7,226.0,2.0,1.4769309,103.8440009,,
chop nam seng,ChIJQSAbVDVr2jERE0rLZqUOHJ8,,,,1.4769619,103.8451252,neo yew seng stephen,B
heng heng western,ChIJFUCpG48V2jERYO5PROPP39I,,,,1.4463236,103.8284695,ng heng,A
chi liu xiang klang claypot herbal bak kut teh,ChIJcUrT3n8V2jERjapc_nojyLM,2.6,14.0,,1.4460972,103.8286826,oriental herbal tea pte. ltd.,A
leva leur cafe (sierra),ChIJU8QMRNUU2jERZ6zzU_awkCc,4.3,603.0,2.0,1.4761228,103.8663899,lucky cafe & restaurant private limited,B
kak mala kitchen,ChIJsc0pDwAV2jERrfl4DNj45Wk,4.8,12.0,,1.4714442,103.8697263,kitchen language pte. ltd.,A
ground floor canteen,ChIJRdmP-B4V2jERt80gbnw9tBM,5.0,1.0,,1.4741799,103.8662774,new ubin seafood canteen pte. ltd.,
咖喱皇咖喱鱼头专卖店 fish head curry huang,ChIJEZDOVAAV2jERyRtJ3L0Webw,5.0,11.0,,1.4737291,103.8673158,s.v. curry pte. ltd.,B
kedai aunty yin 茶餐室,ChIJ20J-NNAV2jERtRFChXxHVS8,,,,1.4743573,103.8660941,wong sin yin,A
mb corner restaurant,ChIJWzDGpA4V2jERwBD4bSCdHIU,,,,1.4741337,103.866615,texas chicken restaurant pte. ltd.,A
bm spicy asia sdn bhd.,ChIJxYb47kEV2jER23VBjNZaGgs,,,,1.4742922,103.8664899,the exchange asia square pte ltd,A
capati delicious,ChIJE6pASAAV2jERRi1jXDQoiKs,5.0,8.0,,1.4732877,103.8685496,delicious goods company pte. ltd.,A
restoran al alif,ChIJ1YSiTjkV2jERlqFFPem5kfI,5.0,4.0,,1.4743839,103.8669152,al zouq foods & caterer pte ltd,B
masakan padang,ChIJw92UBAAV2jERr9JEjrIBUaM,,,,1.4743839,103.8669152,kampong ria nasi padang pte ltd,B
jxry noodle house,ChIJu34Z61YV2jER_zLWymEaqDk,4.8,5.0,,1.474505,103.8668469,yu kee duck and noodle house pte. ltd.,A
mama seafood thai food,ChIJbaHYBQ4V2jERwPhOG4cXgsM,3.5,6.0,,1.4733298,103.8691145,ho heng food & enterprise pte. ltd.,A
shell,ChIJW3SWGNUU2jERwT24XmtrXVQ,4.0,125.0,2.0,1.47513,103.865689,,
s & c satti sorru cuisine,ChIJ17NFKwAV2jERvKGYInZFuGo,5.0,6.0,,1.4749092,103.8663172,imperial treasure cantonese cuisine pte. ltd.,A
saranyabkkfood,ChIJBdmZYAAV2jERFOc4xBRj4Pc,,,,1.4734865,103.8692954,,
kedai makan sumber rezeki uni ratu,ChIJpw8GjLYV2jERFfuTcTRgZxs,5.0,1.0,,1.4758051,103.8658117,makan 7 pte ltd,A
restoran dapur barat,ChIJqx5vcwAV2jEReJbv2EMXYwI,4.1,16.0,,1.4752527,103.8675918,,
2menkitchen,ChIJE4-pZjsV2jERLLrJdvM51Ys,4.7,41.0,,1.4753897,103.8676819,,
restoran beriani mat2u,ChIJc5Y_jioV2jERLy1Fmjh4xD8,4.1,114.0,2.0,1.4744744,103.8693336,,
andalif seafood (andalif tomyam),ChIJwZodDh8V2jER06TyuCnoDw8,4.8,17.0,,1.4750331,103.8684317,tian tian fisherman's pier seafood restaurant p l,B
restoran hj taha catering,ChIJJ8G6ddlq2jER8F_3Pgg3QeU,4.3,9.0,,1.4750331,103.8684317,wan nian food catering services pte. ltd.,A
miza dessert,ChIJybRoHVoV2jERBVtU3QOmV5I,3.2,37.0,,1.475518,103.8675268,vons dessert pte. ltd.,A
yn kitchen,ChIJJWKsYjoV2jERImE1zjutyKs,,,,1.4750451,103.8684381,kitchen language pte. ltd.,A
box48,ChIJXUPaYOgV2jERqOE7eS3H1hg,3.9,14.0,,1.4753773,103.8678368,,
yobel curry house,ChIJP7mKyaYV2jERqi0RkvlifHo,3.6,157.0,,1.4757247,103.867142,yu kee duck and noodle house pte. ltd.,A
restoran kesinambungan wak radol,ChIJW-WURtUU2jER7R2yscS3WAw,4.1,616.0,2.0,1.4758603,103.8668617,,
vintage village,ChIJw5AESNUU2jERsjjl-bhfZuM,4.0,2.0,,1.4759762,103.8666423,golden village multiplex pte ltd,A
nasi ayam 7 rasa,ChIJf0ys9_EV2jERbtdCFcyXvIQ,,,,1.4759593,103.8667471,kampong ria nasi padang pte ltd,B
the thai council สภาไทย,ChIJsTEPzwYV2jERnR3QOLXUKE4,,,,1.4761358,103.8663398,the coffee bean & tea leaf (singapore) pte ltd,A
km galaxy curry house,ChIJhQ8tM4MV2jERi4GvMs5yKMw,3.5,6.0,,1.4764425,103.8657381,yu kee duck and noodle house pte. ltd.,A
d'sierra tomyam,ChIJG2g4ETQV2jERd7z3ES4gL8Y,4.0,10.0,,1.476683,103.8653427,stuff'd ventures pte. ltd.,A
santai latte cafe,ChIJmRL6MtUU2jERSFP1867N6S4,2.3,20.0,,1.4767473,103.8652031,hanis cafe & bakery pte. ltd.,A
devisa cafe (sup power jb),ChIJfdbbEuRr2jERLwVGjN73P7Q,3.5,167.0,,1.4769749,103.8648675,fun cafe pte ltd,A
kantin mmhe,ChIJvV7pcj0V2jERtqKkvUmtkAo,4.5,16.0,,1.4581452,103.8812581,,
bsi,ChIJPxB0RiwV2jERT9rxvgEEF2U,4.0,2.0,,1.4582344,103.8884099,absinthe artisan llp,
sarapan pagi / kuih muih inshaallah sedap ahad closed,ChIJjaToz5oV2jERvPb0UySo3eU,5.0,6.0,,1.4717594,103.8788186,shahrizan bin ahad,B
wada man,ChIJYZOCEwAV2jERK3s_KNUQrXM,,,,1.4710275,103.8860581,man ting fang f00d pte ltd,B
restoran pg,ChIJW5jQdwAV2jER01JpTID3sac,4.9,11.0,,1.4726519,103.8816008,xiang tian restoran pte. ltd.,
asam pedas kak ano,ChIJqefCTzIV2jERfQj-tSFrBz8,4.8,12.0,,1.4733665,103.8820638,,
warung makan lina dewi,ChIJ1yhVb9IV2jERy_GYhDShA58,5.0,6.0,,1.4716832,103.8876676,lina,B
kedai makan nelayan pasir gudang baru,ChIJKZfcfi0V2jERBBJ9P52r3cU,4.2,69.0,,1.4743041,103.8792973,makan by the bay pte ltd,B
kedai makan asam pedas paguba,ChIJ7_kGdX0V2jERtLSF04uzwE8,4.8,8.0,,1.4745033,103.8796203,makan 7 pte ltd,A
medan ikan bakar dan asam pedas,ChIJqYy0QgAV2jER37C3z95neMk,5.0,2.0,,1.4745891,103.8802265,dalila bte abu bakar,B
santapan kampung,ChIJb45Htf4V2jER--4rQ-aEwvw,4.1,17.0,,1.4635878,103.8956524,al ameen kampung seafood restaurant pte ltd,B
wonderbeat restaurant,ChIJGy2ippRr2jERWDowmJS6KG4,4.3,4.0,,1.46349,103.8956801,texas chicken restaurant pte. ltd.,A
masakan lemak cili padi d'mawar cafe,ChIJAyHmoooV2jER_MKvro8Gzjs,3.3,21.0,,1.4634273,103.8957634,mawar,A
al-farhan tomyam,ChIJyaxglkYV2jER02Otvc1e2Iw,,,,1.4636355,103.895725,al zouq foods & caterer pte ltd,B
restoran peghentan (patin tempoyak),ChIJ4auGv0YV2jERszJFkuw7YeY,3.5,8.0,,1.4633737,103.8958552,,
ambeng d’ mawar,ChIJfwXruZEV2jERPVR5PJjeZbM,5.0,1.0,,1.4634067,103.89591,mawar,A
kafe dapur mama siti,ChIJA6IS24UV2jERhFPvVgG8sco,5.0,1.0,,1.4633836,103.8960431,siti rohanah binti haji mohdar,
m&k bistro (24 jam),ChIJu6YaHwAV2jERkR53HJuE-j4,,,,1.4652862,103.8966326,26@marina bar & bistro pte ltd,B
aa asam pedas tomyam,ChIJvwU5eP8V2jERIJTICSSnASk,3.6,38.0,,1.4652003,103.896773,aa 1 pte. ltd.,B
quechos taman mawar,ChIJuxV-fd9q2jER5ACdNy-4YTg,4.7,149.0,,1.4653971,103.8968634,mawar,A
burger d’chelop l,ChIJ3_hJQgAV2jERSs-bPSQI9Iw,5.0,1.0,,1.4753409,103.8707579,burger king singapore pte. ltd.,A
herryson's pizza tmiyc pasir gudang,ChIJPU9w5Klv2jER3fbWlOckXE8,4.8,60.0,,1.4611827,103.897937,tatsu sushi (s) pte ltd,A
lwl seafood restaurant龙记海鲜煮炒,ChIJGenfIVp12jERca_NcTgck5Q,3.9,70.0,2.0,1.4808436,103.6008529,tian tian fisherman's pier seafood restaurant p l,B
bubur ayam kongee taman nusabayu,ChIJLULJNTV12jERe8P96Mz7gQk,3.6,5.0,,1.4813648,103.5994223,sri bistari changi village famous ayam penyet pte. ltd.,
88 spicy corner,ChIJpfX8_3h12jERb3Y4XnoOtAk,4.3,6.0,,1.4814067,103.5995182,kampong corner pte. ltd.,
restoran tomyam nusabayu jahri,ChIJV-nNSNJ02jERcBnFakK5GU8,3.7,62.0,,1.4814325,103.5992081,,
agk street food,ChIJEzP-dwB12jERvQSQ35k60gU,,,,1.4816397,103.5994525,ho heng food & enterprise pte. ltd.,A
bayu lok lok,ChIJo5dZsTd12jERKUs66NTSEO4,4.6,27.0,,1.4814922,103.5989454,shiok lok pte. ltd.,B
bayu ceria,ChIJn4dLIAB12jERcs5TPiagTcc,4.4,5.0,,1.4804931,103.6017817,,
faisaru bentobox,ChIJn2rp8Dx12jERz7AUx4jTijk,,,,1.4800012,103.5980694,,
teo chew seafood restaurant,ChIJqyG-STF12jERhE_FDNwkXio,3.9,16.0,,1.480246,103.602182,imperial treasure fine dining restaurant pte. ltd.,A
official street burger (osb) @ nusabayu,ChIJdYmFxRh12jERXWSE5iilNmY,3.3,4.0,,1.4817389,103.5985401,soma street pte. ltd.,A
restoran al-alamin,ChIJy5ZwXgB12jER5xkK87nxRm4,,,,1.4817065,103.5984588,al zouq foods & caterer pte ltd,B
81 aachi caters,ChIJM1iDGkB12jERF-kGS8tCtMY,,,,1.4798131,103.6022867,sri aachi aappakadai pte ltd,
ayu tomyam,ChIJ8a9zP1x12jERZZUHQSKiJdI,4.3,32.0,,1.4818538,103.5983954,mas-ayu restaurant pte. ltd.,B
boo burger,ChIJIRXaYgB12jER23Y5BN2L_i8,5.0,8.0,,1.4826147,103.5963126,burger king singapore pte. ltd.,A
stall burger antarabangsa jb,ChIJcXbaTat12jEREFHWKqw0I9A,5.0,1.0,,1.4824156,103.5946624,,
jom singgah food stall nusabayu,ChIJWS1e2tJ02jERyZ6dmX5zx9Q,4.2,73.0,,1.4822895,103.5945129,taster food pte. ltd.,A
ayam goreng rm1,ChIJ9Rrqy1h12jERRNbs3Qw4lUI,,,,1.4826773,103.594247,ayam penyet ria pte ltd,A
kirthi bhavan,ChIJK50krBB12jERerFnlg5E-0o,4.6,19.0,,1.4819191,103.593856,saravana bhavan pte ltd,A
restaurant eluvan,ChIJLyMxQAB12jER9snCFIhzWVA,4.1,14.0,,1.4817271,103.5937,texas chicken restaurant pte. ltd.,A
268 lucky food court,ChIJ9RAteAAH2jERnCT60Senhb0,5.0,2.0,,1.480557399999999,103.5933411,ho heng food & enterprise pte. ltd.,A
mkak south indian cuisine,ChIJazXAolF12jERhb5b6x6zbSk,3.8,229.0,2.0,1.4814538,103.5934202,imperial treasure cantonese cuisine pte. ltd.,A
古早味烧蜡坊kohzhabee restaurant,ChIJA39TU9R02jERFgldVHStebw,4.4,96.0,,1.4809974,103.5929176,hyangtogol (korean restaurant) pte. ltd.,A
nasi dagang lampu kelip-kelip,ChIJz1RGk2J12jERdbQVoREnMzg,,,,1.4810863,103.5927973,sa'yah binte lampu,B
nasi lemak,ChIJQ4XI22d12jERvTdbu-LjGXY,4.0,2.0,,1.483797,103.591893,hot & spicy nasi lemak pte. ltd.,B
kak zaza nasi lemak sedap,ChIJM6eucgB12jERJJvct3YGQ_8,,,,1.4837498,103.5916888,mount faber nasi lemak fast food shop pte ltd,A
restoran abang deen,ChIJk3IR_uh12jERy8TO0gsgI9Y,,,,1.4816198,103.5909829,,
smash burger by osb burger,ChIJR5cqEgAL2jERXALZ5Bkx4Gw,5.0,7.0,,1.4746927,103.5913775,by andco pte. ltd.,A
nasi lemak abe li,ChIJz-XjRzwL2jER40JqkntpEeI,,,,1.4750744,103.5907983,kampong ria nasi padang pte ltd,B
noura sambal lesong,ChIJuefNKqYL2jER9uJQxEZwNkM,,,,1.4729359,103.5920183,,
rumah makan pariwisata,ChIJuyAPii4L2jERTwwu0fDQi2A,4.0,6.0,,1.4753992,103.5900735,shaik abdul kader al-jailani makan place pte. ltd.,
laksam cheyah,ChIJR-p_fHtr2jER-JPLwPhIYYI,,,,1.4773509,103.6107367,,
tok din's corner,ChIJtdm0VdAL2jERzp_xJICqz3I,3.0,4.0,,1.4734582,103.5910284,seafood paradise (s) pte. ltd.,A
restoran d'selera kita,ChIJq8CITw0L2jERPav4okAJmnU,4.0,4.0,,1.4725972,103.5914364,palaniyayee@palainayee d/o sathappa velar,B
rumah makan nusantara,ChIJZ7YXVgAL2jERUuKXEBsah1Y,5.0,4.0,,1.4744658,103.5900342,shaik abdul kader al-jailani makan place pte. ltd.,
郑记传统面家 全蛋云吞面,ChIJM-U7aD8L2jER_3FOqDUQn2k,4.3,102.0,1.0,1.4740803,103.5898958,,
acme taslim restaurant,ChIJ588sfQAL2jERKbp-bA1qEko,3.7,6.0,,1.4721753,103.5909465,texas chicken restaurant pte. ltd.,A
aziezam citarasa anda,ChIJcSJCnSYL2jERlNRLt6BAgVk,4.2,5.0,,1.477461,103.6116943,fang anda,B
teratak nusantara restaurant,ChIJhbYOSgAL2jERmF-3V2C6d0M,3.3,6.0,,1.4716605,103.5913254,imperial treasure fine dining restaurant pte. ltd.,A
restoran rimba asap ( borneo taste),ChIJlaAbm1ML2jERnHbuYTmCdgQ,4.8,12.0,,1.4737243,103.5890137,good old taste pte ltd,B
nits fresh chicken (m) sdn bhd,ChIJmfK1MOUL2jERtf_NK0pqtc4,,,,1.4750558,103.588224,liao fan hk soya sauce chicken rice & noodle (chinatown) pte. ltd.,A
malalal hotpot,ChIJ8YvpaQAL2jERDs3e-XwrDSM,4.8,30.0,,1.4751922,103.5881407,chicken hotpot (s) pte. ltd.,A
tropical cuisine restaurant,ChIJvbkyrLl12jERSyadb5fl2ZI,4.2,11.0,,1.4830081,103.6133011,imperial treasure cantonese cuisine pte. ltd.,A
kopitiam wr rosse,ChIJ4WOx4xAL2jER6siwGgarJx8,4.3,351.0,,1.4744343,103.5867284,kopitiam investment pte ltd,B
cafe saliha,ChIJZ2HYGPUL2jERjiWGvnF6-ts,4.0,44.0,,1.4768403,103.6140138,bru cafe pte. ltd.,A
dapur merah restaurant,ChIJe3On3t0K2jERKL1Ylj5I8e4,4.2,524.0,1.0,1.4754706,103.5862989,texas chicken restaurant pte. ltd.,A
kedai makan seri chandan,ChIJMb8qFFoL2jERKpt8vB2ikOI,4.3,7.0,,1.476695,103.6141492,makan 7 pte ltd,A
kome thai nusantara,ChIJYXFC_68L2jERKor6gwOcSNA,3.4,175.0,2.0,1.4746395,103.5860718,thai village express pte. ltd.,A
mummylicious,ChIJD4Np2EUL2jERFBRKAhuvozU,5.0,1.0,,1.4761336,103.6144789,li li,A
kfc iskandar puteri,ChIJF_lrTvoK2jERpnTgPWu8DmQ,3.5,850.0,2.0,1.4732789,103.5861531,mohamad iskandar bin mohd ali,B
sarifah kitchen steamboat and grill,ChIJ32a_BgAL2jERXou78VMbMCI,3.9,95.0,,1.4733389,103.5860545,java kitchen pte. ltd.,
pisang goreng mawafa • pisang cheese double layer,ChIJJarpv-QL2jER_axGBvhlQuI,5.0,2.0,,1.4768123,103.6151793,sandwitch by double u llp,A
foodie cafe(gelang patah),ChIJmyE58LgL2jERon8j8XTDt_M,4.0,1.0,,1.478053,103.584505,fun cafe pte ltd,A
restoran sakinah,ChIJleDMIkoL2jERw0a0g_gLzO4,,,,1.4740244,103.6146905,xiang tian restoran pte. ltd.,
hana tomyam thai seafood,ChIJx1QLvOYL2jERbdeCra1ynD4,4.0,10.0,,1.4740243,103.6147951,marina live seafood & steamboat pte ltd,B
33 tomyam dan kopitiam,ChIJYT3gWiEL2jERh-LLRaY2Mw8,4.1,170.0,,1.4735624,103.6148244,xixiang kaya kopitiam (robinson road) pte. ltd.,A
爱之家扁型猪肉丸粉sweet home noodles,ChIJyQiYWFIL2jERvQyyv6AwQu0,5.0,25.0,,1.4735682,103.6148314,the home pte ltd,A
33kopitiam xiaochao,ChIJHcOhlo0L2jERkPNOoiLe5nE,4.4,14.0,,1.4734767,103.6148497,,
mama machan cafe,ChIJWTZcbwB12jERfXEXcPhxDws,4.1,262.0,,1.4860618,103.6152292,hanis cafe & bakery pte. ltd.,A
papa kopitiam,ChIJiWpWifgL2jER6TcxnbdyDk0,1.0,1.0,,1.4731311,103.61493,kopitiam investment pte ltd,B
restoran cafe columbia,ChIJBznw6Fdz2jERRPsiZ_r2wgE,4.4,101.0,,1.4787921,103.6373125,lucky cafe & restaurant private limited,B
wan chay gou restaurant,ChIJ4dzgMaJ02jERMsyWeANclPk,3.8,518.0,2.0,1.495036,103.6297303,misaki japanese restaurant pte. ltd.,A
subway @ sultan ibrahim stadium,ChIJW3YQ8Xx12jERYmE1dTpG314,4.2,15.0,,1.4808818,103.6196417,rosni binti ibrahim,A
woodfire stadium sultan ibrahim,ChIJeS9oVm512jER_z6wiynIDp8,4.6,1165.0,2.0,1.4811828,103.6200188,rosni binti ibrahim,A
kfc stadium jdt,ChIJMV3qEeN12jERQvdqn12h9ss,4.8,486.0,2.0,1.4817841,103.6203111,,
swedish café ikea,ChIJYVa7HQB12jERpA6Mqp3_kP8,3.5,11.0,,1.4816798,103.6192496,vanilla bar & caf? pte ltd,A
sai lmk food corner,ChIJg2YjZPB12jERG_M1gA54p5k,,,,1.4853643,103.6157375,ho heng food & enterprise pte. ltd.,A
a&c sofia burger,ChIJu2p-KZl12jER1doJkQn8ivE,,,,1.4875739,103.619346,artemis fine foods a.s. pte ltd,A
mama macha cafe,ChIJ6bzc6tV12jERd6b6ffqqnOU,4.0,98.0,,1.4860571,103.6152737,hanis cafe & bakery pte. ltd.,A
sezo group,ChIJcz1G7sJ12jER_61-Q3bl1oA,,,,1.4877193,103.6194891,royal t group pte. ltd.,A
tuk's tuk's corner,ChIJ01q5YwB12jERSfhZYNgZaPA,3.5,34.0,,1.4877193,103.6194891,seafood paradise (s) pte. ltd.,A
lazy dumpling,ChIJzViCEU132jERb1_kTGxL6DI,,,,1.4869316,103.6249239,house of rice dumpling pte. ltd.,A
tomyam putri seafood,ChIJ82_cj7d02jERUaIh2G9uvh8,,,,1.4869925,103.6151807,marina live seafood & steamboat pte ltd,B
burger stall fazrol,ChIJ3WCvDAB12jERutEuHI7bDiM,,,,1.4886132,103.6192275,burger king singapore pte. ltd.,A
warong mak jabit kampung pisang,ChIJK6BAxUwL2jERsugR0oSbscg,4.1,17.0,,1.4724803,103.6150827,kampung pte. ltd.,A
928 kopitiam 茶餐室,ChIJIwWIvEkL2jERA0R7uXH2FCg,4.6,5.0,,1.4721039,103.6151885,kopitiam investment pte ltd,B
burger cempaka,ChIJM7ueMFUL2jERXzaflzyiSeo,4.0,1.0,,1.4760561,103.6284592,burger king singapore pte. ltd.,A
din satay classic stall,ChIJTctTNzYL2jERKULsQ5irbYw,4.6,5.0,,1.4759341,103.6284334,syifa' satay limited liability partnership,
warung dapur mek cun,ChIJ_0Y54dsL2jERJmd82cfVDBI,3.8,60.0,,1.475962,103.6284578,warung k llp,A
warung abang long,ChIJYblAUAAL2jERhj-iWOY102c,4.9,13.0,,1.4759929,103.6284801,shuang long food enterprise pte. ltd.,A
restoran mehfil nusa sentral,ChIJ3T64R-cL2jERslSskczQe8U,3.9,69.0,,1.4700634,103.6209199,,
kt laksa (kt 叻唦),ChIJSYiW90gL2jERkzoUHMyapMA,3.7,70.0,,1.4704276,103.6161305,san laksa steamboat pte ltd,B
小富婆越南春卷xiiao_food_pro,ChIJF_hzcW0L2jER4PLQCydkuYc,,,,1.4698218,103.6225963,,
signature solution,ChIJC-0c5k8L2jEREBG6MQRE2b8,5.0,1.0,,1.4695814,103.6240748,tian wei signature pte. ltd.,B
santhi indian cuisine,ChIJgzGjfScL2jER-VLiL69hAug,4.3,83.0,,1.4695246,103.6239929,imperial treasure cantonese cuisine pte. ltd.,A
handmade tofu kitchen,ChIJUca9UwAL2jERNxJYDrEcETI,3.8,4.0,,1.4695607,103.6241324,crystal jade kitchen (s.c.) pte ltd,A
kinglyのwagyu house japanese barbecue,ChIJSaByx_0L2jER0ALeppJwzAc,4.6,629.0,,1.471752,103.6278068,indian house pte. ltd.,B
sentral vibe kitchen,ChIJQ-JBx2oL2jERWFXtEh76fbE,,,,1.4694142,103.624234,crystal jade kitchen (s.c.) pte ltd,A
tong dim sum restaurant 同心圆港式点心楼,ChIJZ1xg57IM2jERPA1jy3YZMiE,3.6,445.0,2.0,1.4768227,103.6503417,imperial treasure fine dining restaurant pte. ltd.,A
tea garden • æon bukit indah,ChIJl4Il0ktz2jERN2EBqDAQkKA,4.5,629.0,2.0,1.481475,103.655754,the coffee bean & tea leaf (singapore) pte ltd,A
oldtown white coffee aeon bukit indah,ChIJ3_c8wktz2jERcpZZoEKnqLM,4.7,1232.0,2.0,1.481052,103.65579,coffee n creme pte ltd,A
sushi king aeon bukit indah,ChIJg-jbx0tz2jERq5ds1seOfAo,3.7,883.0,2.0,1.4815139,103.6557835,kopi king pte. ltd.,A
