place_id,Restaurant Name,Google Review Ratings,Reviews
ChIJ8em_zp4Q2jERqZ7L4Ia41Ow,Sunny Fishball Noodles,3,"initially wanted to try another fishball noodle stall from a neighboring coffeeshop but unfortunately they were already closed for the day. I stumble upon this stall by chance while walking back and decided to give it a try. Apart from fishball noodle, they also sells laksa and lor mee. Price for the noodle starts from SGD4.5 onwards.The aunty behind the stall was very friendly.

The noodle was nicely cooked, texture of the noodle was springy. She added quite quite a lot of vinegar, as a result the sauce was quite tangy. The bowl of noodle came with ingredient like meatball, sliced fishcake and minced meat.

Overall, a decent bowl of minced meat noodle if you ask me."
ChIJ8em_zp4Q2jERqZ7L4Ia41Ow,Sunny Fishball Noodles,5,"A super consistent bowl of great fishball noodles. Not a huge serving but perfectly cooked noodles, perfect amount of sauce.  Mdm Eng has been doing this for 21 years! Always friendly and cheerful. Love it!"
ChIJS2KYiPEa2jERKUcOuCuREP4,Sunny Korean Cuisine,1,"Dropped a whole container of limes and bowls on the floor. Picked all the limes back up and back onto the counter to serve the next unsuspecting customer.

Bowls also went back onto the stack without being washed.

Scary."
ChIJS2KYiPEa2jERKUcOuCuREP4,Sunny Korean Cuisine,4,"Was there on a Sunday before 5pm for early dinner, place was relatively empty. Food was ordered via kiosk at entrance, they were ready within 5mins. Hot and cold Tea is available via self service. Price has gone up a little over the years but overall good experience at this restaurant."
ChIJS2KYiPEa2jERKUcOuCuREP4,Sunny Korean Cuisine,5,"It's a good budget Korean/Japanese restaurant. Not meant to be fancy. Just good value. I really enjoy the beef. The salmon is OK but don't expect big pieces for the price.
The Kimchi is exceptional and the best deal that I've ever seen."
ChIJyxsolcsb2jERqnKpHA6TiFM,Sunnychoice Vegan Cafe And Healthy Option Store,5,‘Chicken’ rice was good
ChIJyxsolcsb2jERqnKpHA6TiFM,Sunnychoice Vegan Cafe And Healthy Option Store,5,"A pleasant surprise with tasty vegan dishes like nasi lemak, pad thai, satay, gimbap etc.

Clean spot, good portions and great prices. The vegan satay skewers were a nice surprise, delicious! Will try this out again sometime!"
ChIJyxsolcsb2jERqnKpHA6TiFM,Sunnychoice Vegan Cafe And Healthy Option Store,5,"Homely place with wonderful, fragrant, tasty and healthy food. Staff are friendly and kind. Will definitely visit again."
ChIJyxsolcsb2jERqnKpHA6TiFM,Sunnychoice Vegan Cafe And Healthy Option Store,5,"Dropped by this Sunnychoice cafe for a quick lunch on Monday noon, and it was a pleasant visit. Seats were available, which made it very convenient.

The aunty staff at the counter was welcoming and friendly while taking our order. We had the Vegetarian Pad Thai Noodles and Vegetarian Pho Noodles Soup. The Pad Thai was very tasty, and the pho soup was refreshing and ingredients are simple yet delicious. The price are reasonable too. We will definitely return here to try other food!"
ChIJo0HlU0AX2jERjEHiCpxx7Kc,Sunrise Chicken Rice (Gambas),5,Nice.
ChIJo0HlU0AX2jERjEHiCpxx7Kc,Sunrise Chicken Rice (Gambas),5,"老板服务很好 去吃鸡饭还有得拿盖章 兑换免费的卤蛋或者扣一块  鸡饭也不错好吃❤️
在楼上做工 下楼就可以吃了🐔🍚"
ChIJo0HlU0AX2jERjEHiCpxx7Kc,Sunrise Chicken Rice (Gambas),4,"decent and affordable chicken rice with good portion sizes. i liked the white chicken more than roasted chicken. char siu was a bit bland. the chicken rice set was super worth it, there are options to choose between braised egg/tofu and veg/bean sprouts and i really appreciated the amount of veg given. $2 to add a soup of the day is really worth it too, the 老黄瓜 soup was sweet and flavourful. boss is also very friendly and helpful."
ChIJo0HlU0AX2jERjEHiCpxx7Kc,Sunrise Chicken Rice (Gambas),4,"Went about 7pm.
Very quiet setting (only 3 stalls are open that time in this coffee shop)

Not the best chicken rice but definitely one of the better ones in this area.

- chicken rice is grain by grain (good) and not so oily
-chicken is well managed.
-chilli ( a lil off for me, more on the sourish note)
- cost (this is well worth it)

Overall a decent plate of chicken rice that I will consume whenever I'm around this area.
Cheers."
ChIJV4WkEQAT2jERTjoFz53xsmA,Super Nasi Lemak Club,1,"I come here every day and walk 8 minutes just to eat your economic bee hoon. Previously, the portion given by your staff was still reasonable. However, since the new staff took over, the portion has become so small that it is not enough to fill us up.
Even my younger sister, who usually eats very little, feels that the portion is not enough. I have already given feedback to the uncle at the front counter multiple times. I told him that the portions are really too small now — we are not asking for extra, but at least a reasonable amount.
The price you are charging is not proportional to the food portion given. Have you noticed that your business seems to have dropped recently? Not every customer is willing to give feedback, but I took the effort to let you know about this issue.
I also asked your staff for the boss's contact number. The first time called, the person said I had the wrong number. When I asked again, the number could not be reached at all. I even went back to confirm again, and the number still could not be connected.
I sincerely hope the owner can come down personally to supervise and properly train the staff you have hired."
ChIJV4WkEQAT2jERTjoFz53xsmA,Super Nasi Lemak Club,1,"Poor Service 👎
food is expensive and not worth it."
ChIJV4WkEQAT2jERTjoFz53xsmA,Super Nasi Lemak Club,1,cannot order just bee hoon $1.60 force to order another dish
ChIJV4WkEQAT2jERTjoFz53xsmA,Super Nasi Lemak Club,3,"More tasty/ strong flavors. Bee hooon taste better than the mee. A bit soft/soggy. Fried chicken is cold.

Would recommend bee hooon and chilli is also spicy so better than average chilli."
ChIJV4WkEQAT2jERTjoFz53xsmA,Super Nasi Lemak Club,3,Become more expensive and less delicious. The old uncle used to be so good. Now the staff quite rude and not so good.
ChIJ2d-9INwZ2jERCcJLFbY0S6o,"Supply & Demand, Novena",5,"食物精緻擺盤漂亮又很好吃
早午餐超划算，而且可以選擇和搭配自己喜歡的配
很舒適，感覺很安靜，可以和家人好好聚餐
飲料超大杯，蛋糕也很好吃

超推"
ChIJ2d-9INwZ2jERCcJLFbY0S6o,"Supply & Demand, Novena",4,First time here with colleagues. Ordered Carbonara and above average. Next time will try the Italian staples. It would have been better if ordering can be done via scanning of QR code.
ChIJ2d-9INwZ2jERCcJLFbY0S6o,"Supply & Demand, Novena",5,"Cozy restaurant/ café right next to Lee Kong Chian School of Medicine in Novena. I was there before the lunch rush and enjoyed  bit of the quiet, relaxed atmosphere great for working, casual chats or serious meets.

During lunch break, however, the place is chaotic and noisy. Best avoid this period.

The coffee was OK, and meal serving was huge (good for sharing)."
ChIJ2d-9INwZ2jERCcJLFbY0S6o,"Supply & Demand, Novena",4,"Update: 18 March 2026 12pm - Brought another lunch partner here & like me, she too, ❤️ the vibes of this hidden gem in Novena.

However, today’s lunch menu was only limited to pizza, salad & drinks as there seemed to be a staffing situation.

Our disappointment turned to surprise & satisfaction when two regular sized 9”pizzas came about 20mins after orders placed.
❤️Piping hot Italian style pizza with melted cheese and generous serving for the two varieties: smoked duck breast $18.26 and Hawaiian chicken ham $15.51
❤️ thin crust with nice crackling and sized just nice so that it WASN’T carbs overload!
❤️ evenly cut into 8 pieces that were perfect for sharing
❤️❤️ Biggest surprise - the infamous male manager was not on duty and I ordered from a Wendy, who was quick with her tasks of making drinks and manning the register. Not smiley but at least, no attitude🤪
👍 WOW The Ladies toilet is in great condition - so clean, comfortable and welcoming. No smell, dry floor, hand soap and get this, press buttons to open/ close the doors 💯⭐️❤️🤗

Conclusion: YES, I will come again for lunch soon!

10, 23 & 29 December 2025 - yes I lunched here 3 times in same month with 3 different lunch partner 🤪 Love the peaceful and tranquil surrounding this restaurant is in. It’s truly unbelievable this place of calm exists in the heart of Novena/TTSH area.

Three times we had the same items to share:
- dory & chips $11.83
- salmon poke bowl $15.50

❤️ No reservations made but we got tables immediately
❤️ NO service charge, only GST 9%, so just order and pay at counter
❤️ Food is served within minutes - piping hot & freshly prepared
❤️ Servings are generous, yummy, and filling. Fish batter is crisp, fries seasoned but not salty and the greens are fresh
❤️ FOC plain water from a bottle at the table and we had to collect glasses from a counter
❤️ tall glass windows, brown wooden tables add to a cosy vibe
❤️ Atmosphere can get a bit noisy when filled with diners. But not rowdy or intrusively annoying
❤️ Service crew are young and polite

👎 the bald headed manager is known for being brusque and I finally came face to face with him when I personally ordered & paid during my third visit! He went through his tasks efficiently but it was his tone, attitude and mannerisms that turned me off.

I had enjoyed lunching here repeatedly but my last visit had a tone of negativity, so I will likely stay away from this place for a while."
ChIJ2d-9INwZ2jERCcJLFbY0S6o,"Supply & Demand, Novena",2,"Unfortunately, the food and service were not as great as the Esplanade branch. We ordered the grilled chicken and the carbonara classico. Grilled chicken was clearly reheated in a microwave (it was literally served a couple of minutes after we ordered). Carbonara classico was basically a sea of bacon with a bit of spaghetti. Very disappointing as we expected similar food/service quality across the island. What a pity."
ChIJHcaYLpMP2jER93OZuGiIry8,Sushi Express,1,"This joint is way understaffed. U need to wait for a long time to get seated, the food you order literally never come to you, and then u need to wait a long time again to pay. The sashimi are also smelly from being on the conveyor for ages.

The staff is nice and friendly, which is why it’s kinda sad to see the little dude, who is the only one on the floor, running around juggling order, billing, cashiering and food pick up.

Love sushi express, but not this joint in particular"
ChIJHcaYLpMP2jER93OZuGiIry8,Sushi Express,5,Good food. Staff is friendly too
ChIJHcaYLpMP2jER93OZuGiIry8,Sushi Express,5,Reane is cheerful and helpful throughout my dining here. Aburi salmon is my family best choice.
ChIJHcaYLpMP2jER93OZuGiIry8,Sushi Express,5,Very nice sashimi :) Reane was very helpful and friendly.
ChIJa2nb2g0Q2jERGECW-q_mtUk,Sushi Express (Imm),5,Pleasant experience with affordable prices. Eat to your hearts content.
ChIJa2nb2g0Q2jERGECW-q_mtUk,Sushi Express (Imm),1,"Service nothing to fault, atmosphere okay, looks decent, clean, ventilated and seems like just renovated?

But serving 10x in a row of fried chicken drumlets on the conveyor belt is a major turn off experience for people looking to eat sushi but being served constantly with A LOT of chicken drumlets on the belt. Am I in a chicken fast food outlet or conveyor belt sushi restaurant?

On top of that, ginger on the belt was not refilled at all for the whole time we were there.

We went on a Tuesday around 7pm dinner time, thought to revisit a young time favourite spot. Not sure if it’s bcos they didn’t raised their prices for years, and w inflation, their choice of food is very limited and pathetic now.

Stayed for 45 mins and needless to say. Left the shop hungry and sad."
ChIJa2nb2g0Q2jERGECW-q_mtUk,Sushi Express (Imm),5,Great food good service
ChIJa2nb2g0Q2jERGECW-q_mtUk,Sushi Express (Imm),4,"Very inexpensive food. Taste is reasonable. Good service because I went there before lunch rush hours with very few customers.

非常便宜的食物。 味道還算合理。 服務很好，因為我在午餐高峰時間之前去那裡，顧客很少。

食物非常便宜。味道也不错。服务很好，因为我是在午餐高峰期之前去的，顾客很少。"
ChIJuVpbrKYX2jERTMGjgf172RM,Sushi Express (Nex),3,"Not a lot of variety, keep seeing the same type of sushi on the belt, a little hard to order drinks as there is no menu for drinks or QR code to scan. Sushi taste was OK, cream puff was good."
ChIJuVpbrKYX2jERTMGjgf172RM,Sushi Express (Nex),5,“I’m very grateful for this experience. Special thanks to Ms shew yee thun Ms Ching for their enthusiasm and care. I’ll definitely recommend you to my friends.”>>
ChIJfbpQLn0T2jER8zc2XEijLAg,Sushi Express (Sun Plaza),3,"Came here to have a sushi fix. This was the first time we came to this branch. It was almost a full house but there were still a few seats available.

There are some menus that need to be ordered through staff, like miso soup, chawanmushi, tempura etc. The rest we can pick from the sushi conveyor. There are three color plates in correspondence to their prices, ranging from $1.50++ to $3++.

The tea uses tap system on the table, with utensils like chopstick and soy sauce. However, the wasabi and ginger are on conveyor belt, which is inconvinient. I like ginger but had to wait for one or sometimes two rounds to get it. And the ridiculous thing is the spoon. There are on the conveyor belt as well! We waited for a long time to eat a puding and settled to reuse a spoon after my chawanmushi arrived. Seriously though, why the spoons have to be on the conveyor ride?

The conveyor also has many desserts that belong to the fridge. I don’t want limp mille crepes and unappetizing looking cake.

The taste, some were good, but some were disappointing. The chawanmushi was pretty good, I had two servings (it uses shallow bowl and mostly because there were not many other varieties that I like). I am a fan of classic ebi sushi but all it has is the semi transparent crunchy ebi that tastes like those abomination frozen prawn that dominate Singapore food now. This is very dissapointing because that is my main to go when eating sushi. The salmon is good, ebiko, tofu, tamagoyaki are okay. The spicy mushroom in the bowl, not sure what is the name, is good. The jellyfish taste is standard, however, the eating experience is borderline repulsive. It was frigging long! Because of that it was hard to chew and slimy to swallow.

The lack of variety of other basic sushi like kappa maki to clean the palate, endamame, yasai tempura, is dissapointing.

Another thing to note, the size of the sushi is almost half of the normal sushi I eat elsewhere. The price became not cheap plus the high ++.

Based on those reasons, I won’t be back anytime soon."
